open_time,open,high,low,close,volume,close_time
1740355200000,96218.4,96470.0,95263.0,95388.1,17763.849,1740369599999
1740369600000,95388.0,95918.4,95018.0,95834.2,17643.499,1740383999999
1740384000000,95834.2,96147.5,95282.4,95774.8,19209.488,1740398399999
1740398400000,95774.9,96055.1,93800.0,94295.9,60104.206,1740412799999
1740412800000,94295.9,95182.3,93612.9,93916.1,39593.268,1740427199999
1740427200000,93917.4,94551.1,91300.0,91514.5,63174.44,1740441599999
1740441600000,91514.5,92500.0,90850.0,92125.3,49736.339,1740455999999
1740456000000,92125.3,92287.0,88131.6,89262.9,92098.853,1740470399999
1740470400000,89262.8,89952.0,86800.0,89186.8,100778.92,1740484799999
1740484800000,89186.9,89499.9,86020.4,87206.9,108732.091,1740499199999
1740499200000,87206.8,88048.9,86125.9,87914.3,72441.612,1740513599999
1740513600000,87914.2,89442.7,87578.1,88639.1,48508.687,1740527999999
1740528000000,88639.1,89367.1,88101.9,88851.8,21365.208,1740542399999
1740542400000,88851.8,89214.8,88366.0,88682.3,16621.135,1740556799999
1740556800000,88682.3,89285.7,88092.0,88570.0,27628.135,1740571199999
1740571200000,88570.1,88641.0,85377.2,87536.4,113336.525,1740585599999
1740585600000,87536.5,87784.7,83265.5,83832.0,137446.696,1740599999999
1740600000000,83832.0,85382.0,82222.0,84208.5,84744.122,1740614399999
1740614400000,84208.6,85397.1,84000.0,85174.0,31978.449,1740628799999
1740628800000,85174.0,86687.5,84640.1,86227.9,33054.482,1740643199999
1740643200000,86228.0,87066.0,85827.1,86655.3,36174.377,1740657599999
1740657600000,86655.4,86756.1,84609.0,85473.0,71815.48,1740671999999
1740672000000,85472.9,85664.8,83567.4,84084.0,44193.184,1740686399999
1740686400000,84084.0,84894.0,82667.0,84668.1,52192.558,1740700799999
1740700800000,84668.2,84858.6,79500.0,80429.2,150178.095,1740715199999
1740715200000,80429.2,80939.9,78787.0,79159.9,109818.611,1740729599999
1740729600000,79159.9,80800.0,78200.2,80474.3,76070.275,1740743999999
1740744000000,80474.4,84380.9,80030.0,83948.1,103925.229,1740758399999
1740758400000,83948.1,85084.5,83153.3,84393.3,72721.105,1740772799999
