open_time,open,high,low,close,volume,close_time
1764043200000,87775.0,88099.9,87739.6,88086.3,1317.839,1764044099999
1764044100000,88086.4,88086.4,87900.1,87991.8,1020.446,1764044999999
1764045000000,87991.7,88290.3,87973.6,88116.1,1725.27,1764045899999
1764045900000,88116.0,88477.6,88095.1,88298.9,1397.785,1764046799999
1764046800000,88298.9,88299.0,88117.5,88143.9,806.725,1764047699999
1764047700000,88144.0,88163.9,87884.1,87958.1,775.894,1764048599999
1764048600000,87958.1,88182.0,87957.6,88166.1,525.328,1764049499999
1764049500000,88166.1,88202.9,88031.3,88078.3,413.994,1764050399999
1764050400000,88078.3,88110.1,87988.1,88041.0,474.119,1764051299999
1764051300000,88041.0,88081.0,87879.8,87899.8,560.436,1764052199999
1764052200000,87899.9,87948.7,87784.5,87835.5,766.095,1764053099999
1764053100000,87835.6,88024.8,87757.8,87963.8,899.082,1764053999999
1764054000000,87963.8,88022.2,87814.5,87976.4,674.578,1764054899999
1764054900000,87976.4,87976.4,87651.9,87667.0,838.9,1764055799999
1764055800000,87667.1,87752.9,87574.1,87664.5,1284.445,1764056699999
1764056700000,87664.5,87712.1,87240.0,87362.2,3583.955,1764057599999
1764057600000,87362.2,87442.9,87317.6,87378.4,1291.273,1764058499999
1764058500000,87378.4,87585.7,87378.4,87495.1,1171.246,1764059399999
1764059400000,87495.1,87520.8,87305.0,87369.7,772.11,1764060299999
1764060300000,87369.7,87382.4,86959.9,86978.6,3189.371,1764061199999
1764061200000,86978.6,87031.9,86780.1,86798.3,2799.751,1764062099999
1764062100000,86798.3,86910.1,86628.4,86651.5,2343.013,1764062999999
1764063000000,86651.5,87099.9,86651.4,87048.5,2453.83,1764063899999
1764063900000,87048.6,87218.3,86832.4,87194.3,1935.234,1764064799999
1764064800000,87194.3,87200.0,86980.2,87011.4,1119.784,1764065699999
1764065700000,87011.7,87195.1,86904.7,87178.1,1075.728,1764066599999
1764066600000,87178.2,87288.0,87106.4,87192.1,1434.358,1764067499999
1764067500000,87192.1,87384.2,87126.3,87358.6,1252.706,1764068399999
1764068400000,87358.5,87420.6,87261.8,87402.2,841.385,1764069299999
1764069300000,87402.2,87471.9,87257.8,87384.1,730.334,1764070199999
1764070200000,87384.0,87485.2,87314.7,87392.2,735.446,1764071099999
1764071100000,87392.1,87488.5,87270.8,87311.9,641.604,1764071999999
1764072000000,87312.0,87668.8,87310.5,87627.8,1255.387,1764072899999
1764072900000,87627.7,87673.0,87467.5,87581.8,1250.093,1764073799999
