open_time,open,high,low,close,volume,close_time
1740355200000,96218.4,96456.9,96143.1,96407.5,1869.201,1740356099999
1740356100000,96407.3,96424.9,96261.3,96365.8,891.5,1740356999999
1740357000000,96365.9,96365.9,96105.5,96239.9,848.651,1740357899999
1740357900000,96240.0,96470.0,96190.0,96202.4,1102.623,1740358799999
1740358800000,96202.4,96300.0,96018.0,96086.7,951.172,1740359699999
1740359700000,96086.7,96257.9,96010.8,96049.4,669.634,1740360599999
1740360600000,96049.4,96059.3,95704.0,95814.1,1632.331,1740361499999
1740361500000,95814.0,95952.5,95726.2,95934.2,819.243,1740362399999
1740362400000,95934.2,96158.6,95800.6,96030.2,915.625,1740363299999
1740363300000,96030.2,96070.5,95763.3,95923.2,729.055,1740364199999
1740364200000,95923.3,96030.2,95846.1,95904.4,594.212,1740365099999
1740365100000,95904.5,95991.2,95708.0,95785.0,616.498,1740365999999
1740366000000,95785.0,95785.0,95632.8,95696.1,1061.756,1740366899999
1740366900000,95696.0,95696.0,95437.9,95460.0,1622.778,1740367799999
1740367800000,95460.0,95747.8,95263.0,95712.3,2376.895,1740368699999
1740368700000,95712.4,95747.5,95388.0,95388.1,1062.675,1740369599999
1740369600000,95388.0,95545.6,95327.7,95420.3,1844.56,1740370499999
1740370500000,95420.3,95431.9,95239.6,95303.1,1154.735,1740371399999
1740371400000,95303.0,95347.8,95018.0,95208.0,4140.988,1740372299999
1740372300000,95208.1,95387.7,95188.0,95260.6,1293.451,1740373199999
1740373200000,95260.7,95452.0,95200.0,95431.6,1030.526,1740374099999
1740374100000,95431.6,95522.0,95330.5,95452.7,852.009,1740374999999
1740375000000,95452.8,95684.2,95446.0,95643.7,1369.817,1740375899999
1740375900000,95643.7,95725.9,95616.0,95681.6,637.997,1740376799999
1740376800000,95681.6,95704.0,95619.4,95624.0,511.803,1740377699999
1740377700000,95624.1,95713.6,95571.1,95640.0,741.391,1740378599999
1740378600000,95640.0,95773.9,95640.0,95689.9,610.035,1740379499999
1740379500000,95689.9,95860.1,95682.7,95821.0,811.713,1740380399999
1740380400000,95821.1,95918.4,95708.3,95737.5,973.11,1740381299999
1740381300000,95737.4,95796.7,95660.9,95764.5,536.571,1740382199999
1740382200000,95764.4,95879.9,95718.0,95718.0,581.166,1740383099999
1740383100000,95718.0,95862.8,95684.0,95834.2,553.627,1740383999999
1740384000000,95834.2,95892.4,95653.7,95693.2,1017.765,1740384899999
1740384900000,95693.3,95698.2,95372.6,95396.7,2083.257,1740385799999
1740385800000,95396.6,95555.0,95345.0,95507.1,1183.087,1740386699999
1740386700000,95507.0,95572.4,95420.0,95460.7,661.609,1740387599999
1740387600000,95460.8,95722.0,95460.0,95699.9,1005.092,1740388499999
1740388500000,95699.8,96058.9,95644.7,95983.5,1832.901,1740389399999
1740389400000,95983.5,96147.5,95795.1,95812.0,1754.836,1740390299999
1740390300000,95811.9,95822.9,95510.0,95711.6,1585.692,1740391199999
1740391200000,95711.7,95872.2,95612.2,95702.6,885.375,1740392099999
1740392100000,95702.6,95724.8,95500.6,95520.8,867.575,1740392999999
1740393000000,95520.9,95584.9,95282.4,95500.4,2393.097,1740393899999
1740393900000,95500.4,95654.4,95452.0,95582.9,900.912,1740394799999
1740394800000,95582.9,95640.4,95380.1,95422.3,993.977,1740395699999
1740395700000,95422.3,95663.0,95355.0,95663.0,841.974,1740396599999
1740396600000,95663.0,95770.8,95612.9,95720.0,668.771,1740397499999
1740397500000,95720.0,95819.0,95664.1,95774.8,533.568,1740398399999
1740398400000,95774.9,95788.4,95628.1,95729.0,629.01,1740399299999
1740399300000,95729.1,95843.3,95689.7,95792.9,635.209,1740400199999
1740400200000,95793.0,95910.8,95745.8,95812.3,911.962,1740401099999
1740401100000,95812.3,95850.0,95700.0,95747.3,975.386,1740401999999
1740402000000,95747.4,95809.5,95300.0,95739.9,5240.103,1740402899999
1740402900000,95739.9,95966.8,95675.6,95920.8,2117.52,1740403799999
1740403800000,95920.8,96055.1,95811.7,95824.7,1768.84,1740404699999
1740404700000,95824.7,95860.0,95535.7,95546.1,1401.715,1740405599999
1740405600000,95546.0,95731.9,95351.0,95351.0,2278.903,1740406499999
1740406500000,95351.0,95525.0,95325.2,95335.0,1972.572,1740407399999
1740407400000,95335.1,95747.9,95050.0,95092.9,5451.08,1740408299999
1740408300000,95092.9,95244.0,94529.4,94638.6,7855.628,1740409199999
1740409200000,94638.6,94935.1,94150.0,94817.4,11958.712,1740410099999
1740410100000,94817.3,94931.2,94263.5,94300.0,4933.572,1740410999999
1740411000000,94299.9,94450.0,94052.0,94066.1,4513.675,1740411899999
1740411900000,94066.0,94330.0,93800.0,94295.9,7460.319,1740412799999
1740412800000,94295.9,94950.0,94122.9,94687.8,5735.712,1740413699999
1740413700000,94687.8,94885.6,94391.6,94750.1,3823.27,1740414599999
1740414600000,94750.1,94802.4,94451.0,94752.4,2086.148,1740415499999
1740415500000,94752.4,94852.8,94269.7,94399.9,2476.54,1740416399999
1740416400000,94400.0,94645.4,94288.0,94577.2,1480.129,1740417299999
1740417300000,94577.1,95182.3,94547.9,94911.0,4215.878,1740418199999
1740418200000,94911.0,95090.4,94840.1,95085.1,1650.326,1740419099999
1740419100000,95085.1,95142.0,94548.4,94616.0,2153.147,1740419999999
1740420000000,94616.0,94733.5,94454.8,94632.0,1365.351,1740420899999
1740420900000,94632.1,94820.6,94473.8,94473.8,1034.221,1740421799999
1740421800000,94473.8,94532.6,94325.0,94333.7,1243.064,1740422699999
1740422700000,94333.7,94442.5,94084.3,94122.0,1829.588,1740423599999
1740423600000,94121.9,94377.0,94077.7,94278.3,1649.163,1740424499999
1740424500000,94278.3,94536.1,94200.0,94352.3,1764.703,1740425399999
1740425400000,94352.3,94452.0,93660.1,93726.2,3474.081,1740426299999
1740426300000,93726.3,94089.6,93612.9,93916.1,3611.947,1740427199999
1740427200000,93917.4,94294.9,93795.8,94231.8,3022.428,1740428099999
1740428100000,94231.8,94457.5,94093.2,94159.1,1902.387,1740428999999
1740429000000,94159.2,94522.7,94159.2,94335.0,1661.029,1740429899999
1740429900000,94335.1,94551.1,93950.2,93995.0,2081.87,1740430799999
1740430800000,93994.9,94050.4,93571.4,93835.6,3611.253,1740431699999
1740431700000,93835.6,94094.8,93827.5,94077.6,1009.439,1740432599999
1740432600000,94077.7,94328.3,94077.6,94219.9,1036.41,1740433499999
1740433500000,94219.9,94234.3,93930.5,93957.7,1222.905,1740434399999
1740434400000,93957.7,93976.6,93020.0,93123.9,10195.139,1740435299999
1740435300000,93123.9,93600.0,92833.8,93478.6,6446.913,1740436199999
1740436200000,93478.7,93585.1,92903.6,93097.4,3297.606,1740437099999
1740437100000,93097.4,93100.0,92300.0,92380.2,6216.201,1740437999999
1740438000000,92380.1,92828.6,92222.9,92458.1,4659.087,1740438899999
1740438900000,92458.2,92686.2,91959.8,91999.9,4842.467,1740439799999
1740439800000,92000.0,92200.0,91547.7,92004.4,6877.115,1740440699999
1740440700000,92004.4,92047.5,91300.0,91514.5,5092.191,1740441599999
1740441600000,91514.5,91934.9,90850.0,90980.6,7661.778,1740442499999
1740442500000,90980.7,92089.9,90934.5,91630.1,5310.38,1740443399999
1740443400000,91630.1,91898.4,91400.7,91598.5,4801.395,1740444299999
1740444300000,91598.5,92142.7,91415.1,91825.4,4077.7,1740445199999
1740445200000,91825.3,91994.1,91116.0,91693.6,3621.299,1740446099999
1740446100000,91693.6,92018.5,91550.0,91750.0,3301.866,1740446999999
1740447000000,91750.1,92375.0,91710.0,92306.2,4233.779,1740447899999
1740447900000,92306.2,92319.2,91746.6,91982.0,3015.363,1740448799999
1740448800000,91982.0,92270.0,91747.3,91771.1,2104.73,1740449699999
1740449700000,91771.2,92066.8,91545.7,92055.5,2519.741,1740450599999
1740450600000,92055.6,92285.5,91929.4,92278.9,1743.999,1740451499999
1740451500000,92278.9,92480.0,92250.0,92330.8,2066.822,1740452399999
1740452400000,92330.7,92500.0,92110.5,92110.6,1346.687,1740453299999
1740453300000,92110.5,92191.0,91900.0,92037.8,1718.222,1740454199999
1740454200000,92037.8,92347.8,91962.5,92251.4,1014.92,1740455099999
1740455100000,92251.5,92500.0,92106.9,92125.3,1197.658,1740455999999
1740456000000,92125.3,92139.8,91780.2,92040.0,2130.636,1740456899999
1740456900000,92040.0,92287.0,92027.2,92269.7,1410.509,1740457799999
1740457800000,92269.9,92280.0,91813.0,91980.1,1540.744,1740458699999
1740458700000,91980.0,92079.4,91860.0,91861.1,560.352,1740459599999
1740459600000,91861.1,91982.3,91676.1,91923.9,1341.906,1740460499999
1740460500000,91924.0,92080.0,91821.0,91883.2,1177.82,1740461399999
1740461400000,91883.3,92031.2,91798.0,91902.9,810.977,1740462299999
1740462300000,91902.9,92055.5,91829.6,92035.3,678.222,1740463199999
1740463200000,92035.4,92094.7,91701.0,91713.9,1387.101,1740464099999
1740464100000,91713.9,91727.2,91500.7,91530.0,2277.251,1740464999999
1740465000000,91530.0,91644.5,91333.3,91554.3,1880.007,1740465899999
1740465900000,91554.3,91666.6,91176.0,91245.5,2222.388,1740466799999
1740466800000,91245.5,91400.6,89800.0,90326.8,14896.011,1740467699999
1740467700000,90326.8,90681.0,88860.0,89368.3,24925.199,1740468599999
1740468600000,89368.4,89500.0,88131.6,89047.7,26396.981,1740469499999
1740469500000,89047.7,89528.0,88889.1,89262.9,8462.749,1740470399999
1740470400000,89262.8,89922.7,88943.6,89799.0,7383.336,1740471299999
1740471300000,89799.0,89952.0,89511.4,89617.0,3688.35,1740472199999
1740472200000,89616.9,89915.7,89550.0,89637.3,2564.172,1740473099999
1740473100000,89637.4,89773.9,89318.2,89363.7,2766.415,1740473999999
1740474000000,89364.1,89550.0,89262.4,89292.5,2486.425,1740474899999
1740474900000,89291.6,89339.3,88492.1,88607.9,7005.591,1740475799999
1740475800000,88607.9,89104.7,88565.2,88918.4,4232.23,1740476699999
1740476700000,88918.3,89058.9,88223.8,88267.6,6474.842,1740477599999
1740477600000,88267.5,88852.0,87500.0,87719.2,14579.656,1740478499999
1740478500000,87719.3,88032.2,86800.0,87729.9,17520.675,1740479399999
1740479400000,87729.9,88419.3,87674.0,87992.7,8111.233,1740480299999
1740480300000,87992.7,88294.5,87732.4,88164.5,4166.734,1740481199999
1740481200000,88164.5,88326.9,87680.4,88105.3,4848.129,1740482099999
1740482100000,88105.3,88132.4,87567.7,87689.4,3735.767,1740482999999
1740483000000,87689.3,88857.1,87660.8,88798.3,5438.322,1740483899999
1740483900000,88798.4,89300.0,88718.6,89186.8,5777.043,1740484799999
1740484800000,89186.9,89326.9,88950.0,89187.4,3920.643,1740485699999
1740485700000,89187.4,89473.9,89060.0,89250.0,3761.923,1740486599999
1740486600000,89250.0,89257.4,88900.0,88944.3,3470.592,1740487499999
1740487500000,88944.3,89372.4,88854.1,89350.0,2282.351,1740488399999
1740488400000,89350.0,89499.9,89032.2,89330.9,2472.897,1740489299999
1740489300000,89331.0,89348.2,88982.4,89000.0,1695.35,1740490199999
1740490200000,89000.0,89130.0,88694.1,89005.3,2716.695,1740491099999
1740491100000,89005.3,89166.3,88769.6,88788.1,1725.535,1740491999999
1740492000000,88788.1,89101.7,88656.4,89080.7,2068.82,1740492899999
1740492900000,89080.7,89347.6,88539.5,89129.4,3731.982,1740493799999
1740493800000,89129.4,89156.8,87857.0,87993.6,11767.675,1740494699999
1740494700000,87993.5,88100.0,87036.8,87132.0,13626.149,1740495599999
1740495600000,87132.0,87530.6,86459.4,86792.9,17086.707,1740496499999
1740496500000,86792.9,87153.0,86200.0,86580.3,14895.147,1740497399999
1740497400000,86580.3,87186.7,86020.4,86946.8,14647.613,1740498299999
1740498300000,86946.7,87745.0,86885.6,87206.9,8862.012,1740499199999
1740499200000,87206.8,87294.5,86727.4,87071.4,6934.458,1740500099999
1740500100000,87071.5,87134.2,86290.1,86350.1,5785.452,1740500999999
1740501000000,86350.1,87293.8,86125.9,87256.8,8208.492,1740501899999
1740501900000,87256.9,87745.0,87180.9,87429.0,6474.418,1740502799999
1740502800000,87429.1,87686.5,87061.9,87449.8,4837.286,1740503699999
1740503700000,87449.8,87538.0,86788.0,87483.6,4622.885,1740504599999
1740504600000,87483.6,87775.0,87067.4,87088.1,3986.294,1740505499999
1740505500000,87088.1,87250.0,86804.0,87219.7,3418.778,1740506399999
1740506400000,87219.7,87770.0,87154.9,87364.3,3942.987,1740507299999
1740507300000,87364.5,87433.3,86860.0,86900.8,3263.761,1740508199999
1740508200000,86900.9,87582.2,86872.1,87472.3,3496.346,1740509099999
1740509100000,87472.4,87598.0,86951.2,87032.7,2599.479,1740509999999
1740510000000,87032.6,87276.6,86648.5,86671.3,3179.854,1740510899999
1740510900000,86671.2,86915.6,86460.9,86860.9,3568.858,1740511799999
1740511800000,86860.8,87415.9,86778.0,87249.1,3382.059,1740512699999
1740512700000,87249.1,88048.9,87137.0,87914.3,4740.205,1740513599999
1740513600000,87914.2,88062.4,87578.1,87810.2,3786.692,1740514499999
1740514500000,87810.1,88788.5,87694.4,88644.3,5976.374,1740515399999
1740515400000,88644.3,88970.8,88180.2,88239.2,6101.358,1740516299999
1740516300000,88239.2,88474.8,87840.5,88140.1,4867.286,1740517199999
1740517200000,88140.0,88461.1,87733.0,87918.6,2803.711,1740518099999
1740518100000,87918.6,88347.0,87827.3,88249.7,1866.377,1740518999999
1740519000000,88249.7,88418.3,88020.7,88400.1,1050.208,1740519899999
1740519900000,88400.1,88800.0,88400.1,88775.7,2255.176,1740520799999
