open_time,open,high,low,close,volume,close_time
1769874300000,81305.2,81496.8,81200.0,81268.6,2100.102,1769875199999
1769875200000,81268.6,81420.0,80668.6,80960.9,5147.862,1769876099999
1769876100000,80960.9,82200.0,80430.6,81078.5,15041.366,1769876999999
1769877000000,81078.6,81247.2,80881.1,80948.6,2897.85,1769877899999
1769877900000,80948.5,81011.6,80050.0,80320.9,10386.602,1769878799999
1769878800000,80321.0,80506.9,78010.1,78817.1,24603.137,1769879699999
1769879700000,78816.0,79388.0,78599.1,79081.7,8375.31,1769880599999
1769880600000,79081.7,79245.0,78451.2,78881.9,6786.192,1769881499999
1769881500000,78881.9,79052.4,78601.5,78857.1,3288.567,1769882399999
1769882400000,78857.0,79100.0,78539.3,78595.9,3523.471,1769883299999
1769883300000,78595.9,78628.3,77900.0,78399.9,5631.683,1769884199999
1769884200000,78399.9,78701.7,75500.0,77518.8,24904.903,1769885099999
1769885100000,77518.8,78299.9,77056.2,77996.8,12601.063,1769885999999
1769886000000,77996.8,78527.1,77747.4,78186.7,6481.016,1769886899999
1769886900000,78186.7,78343.0,77762.8,77937.8,3526.485,1769887799999
1769887800000,77937.7,78023.3,77144.1,77482.6,4048.445,1769888699999
1769888700000,77482.6,77970.0,77415.8,77707.9,2967.525,1769889599999
1769889600000,77707.9,77900.0,77459.4,77491.0,2400.047,1769890499999
1769890500000,77491.0,78106.0,77332.5,77349.9,2905.009,1769891399999
1769891400000,77349.9,77533.3,77037.8,77485.2,2777.164,1769892299999
1769892300000,77485.1,78062.0,77280.0,77956.7,2393.047,1769893199999
1769893200000,77956.6,78122.2,77571.3,77622.2,3049.081,1769894099999
1769894100000,77622.2,77927.5,77323.1,77793.0,2825.063,1769894999999
1769895000000,77793.0,78221.2,77682.3,78125.9,2510.932,1769895899999
1769895900000,78125.9,78330.8,78037.5,78252.4,2126.915,1769896799999
1769896800000,78252.5,78443.1,78106.5,78140.6,2035.955,1769897699999
1769897700000,78140.7,78320.2,78019.5,78292.3,1080.534,1769898599999
1769898600000,78292.3,78391.4,78006.9,78053.1,1346.285,1769899499999
1769899500000,78053.1,78227.0,77931.8,78114.5,1022.436,1769900399999
1769900400000,78114.4,78312.0,78023.9,78190.0,1925.438,1769901299999
1769901300000,78190.1,79200.0,78101.4,78933.1,5562.261,1769902199999
1769902200000,78933.0,79148.5,78724.0,78795.7,1752.807,1769903099999
1769903100000,78795.7,78909.3,78599.9,78706.8,1299.284,1769903999999
1769904000000,78706.7,79356.7,78600.2,79305.8,2705.443,1769904899999
1769904900000,79305.9,79396.8,78930.3,79056.9,2013.739,1769905799999
1769905800000,79056.9,79190.0,78711.3,78721.0,1639.615,1769906699999
1769906700000,78721.1,79077.7,78707.0,78861.2,1012.901,1769907599999
1769907600000,78861.3,78906.3,78431.3,78666.8,1631.599,1769908499999
1769908500000,78666.9,78847.1,78352.2,78800.5,1795.387,1769909399999
1769909400000,78800.4,78837.9,78245.7,78310.9,1389.451,1769910299999
1769910300000,78311.0,78521.6,78246.1,78504.8,744.616,1769911199999
1769911200000,78504.8,78825.6,78339.6,78788.4,1271.886,1769912099999
1769912100000,78788.3,78871.8,78474.4,78596.0,833.88,1769912999999
1769913000000,78596.1,78777.2,78567.5,78718.5,604.983,1769913899999
1769913900000,78718.6,79024.0,78686.3,78856.4,1054.274,1769914799999
1769914800000,78856.4,78971.5,78703.4,78831.8,813.768,1769915699999
1769915700000,78831.9,78859.4,78630.3,78705.7,723.987,1769916599999
1769916600000,78705.7,78833.9,78642.2,78691.7,484.408,1769917499999
1769917500000,78692.1,78880.0,78692.1,78826.3,526.039,1769918399999
1769918400000,78826.3,78970.0,78680.4,78925.5,613.857,1769919299999
1769919300000,78925.5,79094.9,78857.6,78892.3,956.842,1769920199999
1769920200000,78892.4,78980.0,78873.6,78968.0,462.172,1769921099999
1769921100000,78968.0,79019.1,78932.3,78938.1,529.472,1769921999999
1769922000000,78938.3,78970.1,78696.9,78807.8,1300.002,1769922899999
1769922900000,78807.8,78947.3,78688.0,78906.4,841.435,1769923799999
1769923800000,78906.4,78910.2,78510.0,78545.3,1435.888,1769924699999
1769924700000,78545.4,78609.8,78483.0,78583.9,983.303,1769925599999
1769925600000,78583.9,78687.4,78566.3,78678.2,546.071,1769926499999
1769926500000,78678.3,78791.6,78651.4,78679.8,508.48,1769927399999
1769927400000,78679.8,78758.0,78356.4,78487.2,1104.562,1769928299999
1769928300000,78487.2,78487.2,78221.0,78262.9,3023.326,1769929199999
1769929200000,78263.0,78328.9,77899.9,78092.4,2639.028,1769930099999
1769930100000,78092.5,78182.4,77968.6,78181.0,1130.997,1769930999999
1769931000000,78180.9,78687.2,78139.5,78538.0,1644.995,1769931899999
1769931900000,78538.0,78548.8,78307.9,78320.8,940.787,1769932799999
1769932800000,78320.8,78500.4,78320.8,78411.0,809.998,1769933699999
1769933700000,78410.9,78474.7,78213.6,78471.9,1346.23,1769934599999
1769934600000,78471.9,78833.0,78420.5,78833.0,1204.978,1769935499999
1769935500000,78832.9,78833.0,78517.2,78571.3,703.28,1769936399999
1769936400000,78571.4,78804.0,78511.0,78720.6,605.487,1769937299999
1769937300000,78720.6,78750.0,78598.3,78645.9,442.581,1769938199999
1769938200000,78645.9,78877.4,78644.8,78832.1,600.151,1769939099999
1769939100000,78832.1,79107.4,78708.8,78997.0,1174.883,1769939999999
1769940000000,78996.9,79194.0,78840.6,79130.6,1218.269,1769940899999
1769940900000,79130.6,79130.6,78949.0,78986.6,793.63,1769941799999
1769941800000,78986.7,79001.9,78333.9,78334.0,3496.46,1769942699999
1769942700000,78334.0,78482.6,78099.8,78239.9,2609.046,1769943599999
1769943600000,78240.0,78475.2,78240.0,78465.3,837.643,1769944499999
1769944500000,78465.4,78465.4,78263.7,78381.3,519.98,1769945399999
1769945400000,78381.4,78837.3,78381.4,78800.1,1572.545,1769946299999
1769946300000,78800.1,78838.5,78671.6,78712.1,647.489,1769947199999
1769947200000,78712.1,78724.8,78444.9,78530.6,812.215,1769948099999
1769948100000,78530.5,78587.0,78199.9,78400.2,1549.49,1769948999999
1769949000000,78400.3,78629.2,78313.2,78336.5,1144.929,1769949899999
1769949900000,78336.6,78465.0,78336.5,78420.6,510.571,1769950799999
1769950800000,78420.6,78700.0,78420.6,78630.4,886.615,1769951699999
1769951700000,78630.4,78732.0,78562.2,78646.5,646.402,1769952599999
1769952600000,78646.6,78653.8,78422.3,78490.3,751.003,1769953499999
1769953500000,78490.3,78610.8,78149.3,78280.7,1586.308,1769954399999
1769954400000,78280.8,78402.3,78062.0,78146.1,1693.36,1769955299999
1769955300000,78146.2,78190.4,77777.7,77812.9,3423.309,1769956199999
1769956200000,77812.9,78097.1,77206.3,77850.8,10633.341,1769957099999
1769957100000,77850.8,78500.0,77760.9,78179.4,4310.982,1769957999999
1769958000000,78179.4,78220.4,77469.4,77588.1,2986.991,1769958899999
1769958900000,77588.1,77664.8,76895.5,76961.7,7092.988,1769959799999
1769959800000,76961.7,77368.5,76752.5,77139.3,5014.569,1769960699999
1769960700000,77139.3,77840.2,77115.8,77563.8,2909.942,1769961599999
1769961600000,77563.8,77584.9,77056.7,77542.5,3690.949,1769962499999
