open_time,open,high,low,close,volume,close_time
1748217600000,108956.0,109002.6,108837.9,108874.9,1304.038,1748218499999
1748218500000,108875.0,109047.0,108616.6,108757.9,1858.707,1748219399999
1748219400000,108757.9,109248.9,108723.6,109140.6,2888.346,1748220299999
1748220300000,109140.6,109571.1,109104.7,109500.1,3117.676,1748221199999
1748221200000,109500.1,109788.5,109256.1,109357.0,3993.715,1748222099999
1748222100000,109356.9,109419.6,109193.5,109280.9,1147.29,1748222999999
1748223000000,109281.0,109722.8,109174.5,109616.0,2272.306,1748223899999
1748223900000,109616.0,109856.0,109392.7,109500.1,4427.2,1748224799999
1748224800000,109500.1,109738.0,109416.0,109484.4,1694.562,1748225699999
1748225700000,109484.5,109666.0,109436.4,109480.2,846.027,1748226599999
1748226600000,109480.2,109497.4,109155.6,109262.2,1811.41,1748227499999
1748227500000,109262.2,109412.5,109151.3,109353.2,1456.331,1748228399999
1748228400000,109353.2,109371.7,109233.9,109280.2,795.555,1748229299999
1748229300000,109280.2,109658.1,109237.7,109616.2,1283.905,1748230199999
1748230200000,109616.3,109679.2,109524.3,109606.4,1278.898,1748231099999
1748231100000,109606.4,109730.0,109528.4,109587.0,1120.025,1748231999999
1748232000000,109587.1,109642.9,109483.0,109493.0,1308.69,1748232899999
1748232900000,109493.1,109638.0,109450.0,109614.5,723.541,1748233799999
1748233800000,109614.6,109698.2,109585.6,109591.1,711.167,1748234699999
1748234700000,109591.0,109678.4,109464.6,109497.0,1183.742,1748235599999
1748235600000,109497.0,109568.3,109327.4,109398.9,1307.153,1748236499999
1748236500000,109398.9,109584.3,109361.1,109544.2,1034.992,1748237399999
1748237400000,109544.1,109648.3,109463.9,109609.9,871.476,1748238299999
1748238300000,109610.0,109642.5,109555.5,109591.6,426.626,1748239199999
1748239200000,109591.5,109686.2,109493.2,109513.8,878.632,1748240099999
1748240100000,109513.8,109733.0,109475.7,109694.1,1085.345,1748240999999
1748241000000,109694.1,109694.2,109485.9,109517.9,738.324,1748241899999
1748241900000,109517.9,109919.8,109517.9,109885.3,2061.795,1748242799999
1748242800000,109885.3,110197.9,109780.9,109794.0,4598.006,1748243699999
1748243700000,109794.0,110011.8,109677.4,109804.2,2230.486,1748244599999
1748244600000,109804.3,110039.8,109714.1,109950.5,1387.96,1748245499999
1748245500000,109950.5,110050.0,109872.3,110049.9,1273.612,1748246399999
1748246400000,110049.9,110138.8,109784.1,109859.9,1778.843,1748247299999
1748247300000,109859.9,109930.0,109708.1,109755.2,1193.266,1748248199999
1748248200000,109755.2,109833.7,109623.1,109671.7,1216.406,1748249099999
1748249100000,109671.7,109740.0,109551.0,109619.9,1045.966,1748249999999
1748250000000,109620.0,109779.0,109545.6,109773.4,994.764,1748250899999
1748250900000,109773.5,109939.0,109750.0,109858.5,1080.219,1748251799999
1748251800000,109858.6,109900.0,109615.5,109633.0,998.185,1748252699999
1748252700000,109633.0,109750.0,109561.7,109663.2,1105.25,1748253599999
1748253600000,109663.2,109783.9,109605.1,109679.9,632.647,1748254499999
1748254500000,109679.9,109815.5,109611.5,109772.0,570.94,1748255399999
1748255400000,109772.0,109797.5,109700.0,109749.9,356.346,1748256299999
1748256300000,109749.9,109774.4,109508.8,109589.7,959.938,1748257199999
1748257200000,109589.7,109665.0,109500.0,109605.1,685.273,1748258099999
1748258100000,109605.2,109668.0,109533.9,109654.6,638.774,1748258999999
1748259000000,109654.7,109791.7,109525.4,109754.3,911.494,1748259899999
1748259900000,109754.2,109788.9,109651.8,109736.7,711.079,1748260799999
1748260800000,109736.6,109803.6,109615.3,109668.3,858.08,1748261699999
1748261700000,109668.2,109788.8,109646.9,109696.4,846.967,1748262599999
1748262600000,109696.4,109761.8,109663.0,109679.0,411.621,1748263499999
1748263500000,109679.0,110048.2,109608.8,109781.5,1661.633,1748264399999
1748264400000,109781.6,109935.2,109650.0,109700.0,1317.76,1748265299999
1748265300000,109700.1,109878.7,109638.0,109810.4,1361.412,1748266199999
1748266200000,109810.4,109932.0,109731.6,109817.2,1066.325,1748267099999
1748267100000,109817.3,109826.8,109412.9,109549.2,1978.823,1748267999999
1748268000000,109549.1,109672.5,109456.5,109672.5,1512.011,1748268899999
1748268900000,109672.5,109681.0,109461.1,109656.9,1731.98,1748269799999
1748269800000,109656.8,109698.0,109470.0,109564.6,1348.434,1748270699999
1748270700000,109564.5,109700.0,109456.5,109616.1,1303.648,1748271599999
1748271600000,109616.1,109694.3,109486.0,109600.3,1059.213,1748272499999
1748272500000,109600.2,109850.0,109567.3,109836.0,1232.448,1748273399999
1748273400000,109836.0,110400.0,109836.0,109914.9,7990.219,1748274299999
1748274300000,109914.9,110219.7,109868.4,109963.2,4619.493,1748275199999
1748275200000,109963.2,110394.7,109953.4,110042.0,3567.735,1748276099999
1748276100000,110042.1,110052.0,109042.3,109289.9,8465.652,1748276999999
1748277000000,109290.0,109584.8,109104.1,109543.8,4049.042,1748277899999
1748277900000,109543.8,109615.2,109288.5,109347.1,1570.091,1748278799999
1748278800000,109347.1,109662.3,109289.1,109413.9,1638.084,1748279699999
1748279700000,109414.0,109486.4,109172.1,109331.6,1212.601,1748280599999
1748280600000,109331.5,109404.7,109139.0,109163.4,1181.467,1748281499999
1748281500000,109163.4,109165.0,108850.0,109138.0,3627.112,1748282399999
1748282400000,109138.0,109237.0,108982.6,109235.8,1186.579,1748283299999
1748283300000,109235.8,109283.4,108957.0,109252.2,1055.501,1748284199999
1748284200000,109252.2,109432.9,109243.8,109243.8,1121.82,1748285099999
1748285100000,109243.8,109243.9,109014.2,109067.3,904.458,1748285999999
1748286000000,109067.3,109105.7,108887.4,109009.8,1798.084,1748286899999
1748286900000,109009.7,109147.4,108914.0,109082.3,1051.82,1748287799999
1748287800000,109082.3,109095.7,108807.0,108958.7,1201.389,1748288699999
1748288700000,108958.7,109128.3,108901.8,109074.3,593.061,1748289599999
1748289600000,109074.4,109264.6,108894.0,109219.2,1400.511,1748290499999
1748290500000,109219.3,109293.6,109106.1,109239.2,598.271,1748291399999
1748291400000,109239.1,109615.7,109190.6,109409.7,1444.505,1748292299999
1748292300000,109409.7,109558.0,109325.9,109547.7,875.492,1748293199999
1748293200000,109547.7,109613.4,109263.5,109307.1,818.538,1748294099999
1748294100000,109307.0,109325.0,109085.7,109246.5,651.961,1748294999999
1748295000000,109246.5,109450.0,109123.1,109150.0,842.606,1748295899999
1748295900000,109150.1,109345.7,109120.0,109297.9,416.506,1748296799999
1748296800000,109297.9,109863.2,109260.9,109631.8,1723.904,1748297699999
1748297700000,109631.7,109690.0,109414.3,109446.6,1007.77,1748298599999
1748298600000,109446.6,109553.7,109300.0,109349.5,849.468,1748299499999
1748299500000,109349.5,109373.7,109115.2,109143.8,774.811,1748300399999
1748300400000,109143.8,109308.2,109009.0,109271.8,1077.613,1748301299999
1748301300000,109271.8,109297.9,109086.7,109173.1,755.495,1748302199999
1748302200000,109173.1,109334.4,109133.5,109287.3,660.155,1748303099999
1748303100000,109287.4,109420.6,109270.0,109386.8,573.123,1748303999999
1748304000000,109386.8,109479.7,109283.0,109458.4,937.812,1748304899999
1748304900000,109458.4,109633.8,109245.6,109321.6,1366.9,1748305799999
1748305800000,109321.7,109338.2,109176.3,109212.5,636.782,1748306699999
1748306700000,109212.6,109270.1,109084.0,109104.8,889.233,1748307599999
1748307600000,109104.8,109105.2,108629.8,108694.5,3460.752,1748308499999
1748308500000,108694.5,108712.2,107438.0,108319.7,18117.108,1748309399999
1748309400000,108319.7,108600.0,108149.9,108326.1,4864.812,1748310299999
1748310300000,108326.1,108380.0,108110.6,108354.4,2375.371,1748311199999
1748311200000,108354.4,108498.0,108237.2,108323.1,1531.394,1748312099999
1748312100000,108323.1,108576.9,108206.1,108548.4,1374.25,1748312999999
1748313000000,108548.4,108659.1,108387.0,108485.8,1381.433,1748313899999
1748313900000,108485.8,108495.5,107855.0,108220.0,4077.628,1748314799999
1748314800000,108220.1,109026.0,108220.0,108886.0,4406.749,1748315699999
1748315700000,108886.1,109285.4,108853.9,108863.7,3838.644,1748316599999
1748316600000,108863.7,109016.2,108827.0,108908.9,1335.988,1748317499999
1748317500000,108908.9,108952.1,108803.5,108844.9,985.777,1748318399999
1748318400000,108845.0,109046.0,108808.5,108890.0,816.436,1748319299999
1748319300000,108890.0,109097.2,108859.0,109003.6,687.429,1748320199999
1748320200000,109003.5,109166.4,108940.8,109053.5,1048.637,1748321099999
1748321100000,109053.5,109319.5,108860.0,108895.7,2222.823,1748321999999
1748322000000,108895.6,108914.1,108759.5,108832.0,1242.44,1748322899999
1748322900000,108832.0,108849.8,108500.0,108605.6,2198.542,1748323799999
1748323800000,108605.7,108799.5,108483.0,108719.5,1283.522,1748324699999
1748324700000,108719.5,108937.1,108662.5,108866.4,1563.728,1748325599999
1748325600000,108866.5,109190.0,108862.7,109074.2,2015.916,1748326499999
1748326500000,109074.3,109133.0,108872.4,109059.2,1539.225,1748327399999
1748327400000,109059.1,109218.8,109050.0,109169.9,1116.809,1748328299999
1748328300000,109170.0,109233.1,108780.6,108780.6,1887.909,1748329199999
1748329200000,108780.7,109079.8,108780.6,109019.0,1348.955,1748330099999
